product_id,name,category_id,price
875,Сервиз 875,25,792.15
876,Гантели 876,26,3839.1
877,Коврик 877,27,4503.45
878,Велосипед 878,28,4036.88
879,Палатка 879,29,4021.7
880,Удочка 880,30,3020.16
881,Крем 881,31,3319.63
882,Витамины 882,32,3419.74
883,Духи 883,33,3620.35
884,Помада 884,34,3294.23
885,Сыворотка 885,35,4987.47
886,Кофе 886,36,1334.16
887,Сок 887,37,2121.9
888,Шоколад 888,38,1971.96
889,Перец 889,39,224.83
890,Тушёнка 890,40,3554.94
891,Фильтр 891,41,2881.61
892,Шампунь 892,42,990.08
893,Видеорегистратор 893,43,3646.42
894,Зимняя шина 894,44,1150.7
895,Батарея 895,45,2696.44
896,LEGO 896,46,3935.24
897,Монополия 897,47,4537.31
898,Кубик Рубика 898,48,3375.75
899,Техник 899,49,2561.21
900,Barbie 900,50,4234.83
901,iPhone 901,1,4211.16
902,Galaxy 902,2,4388.65
903,ThinkPad 903,3,946.62
904,iPad 904,4,533.14
905,Bravia 905,5,683.32
906,Sony 906,6,1330.33
907,Cherry 907,7,4051.3
908,Logitech 908,8,3826.45
909,Dell 909,9,956.19
910,HP 910,10,3414.58
911,Куртка 911,11,1711.38
912,Платье 912,12,492.03
913,Кроссовки 913,13,1808.65
914,Часы 914,14,3733.84
915,Рюкзак 915,15,1570.07
916,Роман 916,16,3951.05
917,Учебник 917,17,1690.02
918,Монография 918,18,1339.77
919,Подписка 919,19,1505.55
920,Альбом 920,20,4263.51
921,Диван 921,21,2379.16
922,Люстра 922,22,4338.65
923,Плед 923,23,2938.69
924,Ваза 924,24,4724.29
925,Сервиз 925,25,402.52
926,Гантели 926,26,4452.66
927,Коврик 927,27,2527.36
928,Велосипед 928,28,4344.11
929,Палатка 929,29,1939.26
930,Удочка 930,30,1526.86
931,Крем 931,31,317.61
932,Витамины 932,32,4278.49
933,Духи 933,33,729.96
934,Помада 934,34,1041.47
935,Сыворотка 935,35,2075.5
936,Кофе 936,36,2868.55
937,Сок 937,37,4537.77
938,Шоколад 938,38,2314.98
939,Перец 939,39,1616.1
940,Тушёнка 940,40,3592.56
941,Фильтр 941,41,3905.76
942,Шампунь 942,42,2463.53
943,Видеорегистратор 943,43,3173.61
944,Зимняя шина 944,44,925.28
945,Батарея 945,45,3190.77
946,LEGO 946,46,73.33
947,Монополия 947,47,1403.96
948,Кубик Рубика 948,48,3817.91
949,Техник 949,49,884.6
950,Barbie 950,50,3834.19
951,iPhone 951,1,2473.41
952,Galaxy 952,2,3829.67
953,ThinkPad 953,3,485.8
954,iPad 954,4,3091.67
955,Bravia 955,5,3185.76
956,Sony 956,6,2046.8
957,Cherry 957,7,4828.37
958,Logitech 958,8,1947.42
959,Dell 959,9,236.74
960,HP 960,10,1037.1
961,Куртка 961,11,1896.85
962,Платье 962,12,119.68
963,Кроссовки 963,13,1644.96
964,Часы 964,14,4174.48
965,Рюкзак 965,15,993.35
966,Роман 966,16,3399.9
967,Учебник 967,17,3152.1
968,Монография 968,18,1281.67
969,Подписка 969,19,3482.95
970,Альбом 970,20,1754.53
971,Диван 971,21,688.21
972,Люстра 972,22,1948.57
973,Плед 973,23,2963.92
974,Ваза 974,24,876.75
975,Сервиз 975,25,4128.03
976,Гантели 976,26,1526.1
977,Коврик 977,27,1489.6
978,Велосипед 978,28,3652.77
979,Палатка 979,29,3002.03
980,Удочка 980,30,1722.28
981,Крем 981,31,4445.47
982,Витамины 982,32,4977.59
983,Духи 983,33,1746.53
984,Помада 984,34,4511.85
985,Сыворотка 985,35,1828.29
986,Кофе 986,36,982.71
987,Сок 987,37,4743.02
988,Шоколад 988,38,4595.12
989,Перец 989,39,2046.79
990,Тушёнка 990,40,1180.67
991,Фильтр 991,41,3649.49
992,Шампунь 992,42,699.47
993,Видеорегистратор 993,43,3683.68
994,Зимняя шина 994,44,2968.98
995,Батарея 995,45,886.47
996,LEGO 996,46,1864.63
997,Монополия 997,47,3270.17
998,Кубик Рубика 998,48,234.95
999,Техник 999,49,4388.89
1000,Barbie 1000,50,1316.16
1001,iPhone 1001,1,2696.93
1002,Galaxy 1002,2,290.51
1003,ThinkPad 1003,3,4973.67
1004,iPad 1004,4,3326.75
1005,Bravia 1005,5,3285.16
1006,Sony 1006,6,147.72
1007,Cherry 1007,7,3464.26
1008,Logitech 1008,8,2113.04
1009,Dell 1009,9,1932.26
1010,HP 1010,10,2759.05
1011,Куртка 1011,11,2398.26
1012,Платье 1012,12,807.98
1013,Кроссовки 1013,13,3491.2
1014,Часы 1014,14,3170.04
1015,Рюкзак 1015,15,1540.53
1016,Роман 1016,16,3325.24
1017,Учебник 1017,17,3329.29
1018,Монография 1018,18,1386.39
1019,Подписка 1019,19,3047.89
1020,Альбом 1020,20,728.96
1021,Диван 1021,21,4161.73
1022,Люстра 1022,22,569.33
1023,Плед 1023,23,3607.89
1024,Ваза 1024,24,632.79
1025,Сервиз 1025,25,614.36
1026,Гантели 1026,26,576.01
1027,Коврик 1027,27,1033.3
1028,Велосипед 1028,28,1038.76
1029,Палатка 1029,29,1351.82
1030,Удочка 1030,30,2639.57
1031,Крем 1031,31,1048.28
1032,Витамины 1032,32,3532.01
1033,Духи 1033,33,1511.99
1034,Помада 1034,34,245.06
1035,Сыворотка 1035,35,2506.96
1036,Кофе 1036,36,1078.09
1037,Сок 1037,37,4668.97
1038,Шоколад 1038,38,1686.49
1039,Перец 1039,39,63.55
1040,Тушёнка 1040,40,3374.58
1041,Фильтр 1041,41,4539.06
1042,Шампунь 1042,42,4184.4
1043,Видеорегистратор 1043,43,3361.66
1044,Зимняя шина 1044,44,788.27
1045,Батарея 1045,45,495.91
1046,LEGO 1046,46,2582.94
1047,Монополия 1047,47,3631.64
1048,Кубик Рубика 1048,48,551.39
1049,Техник 1049,49,1316.67
1050,Barbie 1050,50,1194.24
1051,iPhone 1051,1,4943.9
1052,Galaxy 1052,2,1515.31
1053,ThinkPad 1053,3,2348.17
1054,iPad 1054,4,544.05
1055,Bravia 1055,5,914.77
1056,Sony 1056,6,245.25
1057,Cherry 1057,7,1488.31
1058,Logitech 1058,8,4017.9
1059,Dell 1059,9,1597.9
1060,HP 1060,10,3705.77
1061,Куртка 1061,11,520.24
1062,Платье 1062,12,3803.11
1063,Кроссовки 1063,13,277.15
1064,Часы 1064,14,4267.39
1065,Рюкзак 1065,15,3333.61
1066,Роман 1066,16,894.04
1067,Учебник 1067,17,1819.76
1068,Монография 1068,18,2216.69
1069,Подписка 1069,19,3127.94
1070,Альбом 1070,20,4398.45
1071,Диван 1071,21,510.11
1072,Люстра 1072,22,4084.07
1073,Плед 1073,23,955.2
1074,Ваза 1074,24,2033.85
1075,Сервиз 1075,25,4813.43
1076,Гантели 1076,26,1395.57
1077,Коврик 1077,27,1959.29
1078,Велосипед 1078,28,4260.82
1079,Палатка 1079,29,4009.5
1080,Удочка 1080,30,3261.79
1081,Крем 1081,31,3994.7
1082,Витамины 1082,32,609.63
1083,Духи 1083,33,3496.04
1084,Помада 1084,34,340.3
1085,Сыворотка 1085,35,4715.21
1086,Кофе 1086,36,839.01
1087,Сок 1087,37,2109.34
1088,Шоколад 1088,38,2974.21
1089,Перец 1089,39,4021.21
1090,Тушёнка 1090,40,3408.05
1091,Фильтр 1091,41,947.24
1092,Шампунь 1092,42,1929.77
1093,Видеорегистратор 1093,43,1825.06
1094,Зимняя шина 1094,44,192.64
1095,Батарея 1095,45,3438.1
1096,LEGO 1096,46,4200.76
1097,Монополия 1097,47,4868.55
1098,Кубик Рубика 1098,48,696.74
1099,Техник 1099,49,4605.97
1100,Barbie 1100,50,609.04
1101,iPhone 1101,1,2085.86
1102,Galaxy 1102,2,277.56
1103,ThinkPad 1103,3,1344.98
1104,iPad 1104,4,1605.48
1105,Bravia 1105,5,3537.61
1106,Sony 1106,6,3405.75
1107,Cherry 1107,7,3849.27
1108,Logitech 1108,8,2904.41
1109,Dell 1109,9,2846.81
1110,HP 1110,10,4890.58
1111,Куртка 1111,11,3365.73
1112,Платье 1112,12,1724.59
1113,Кроссовки 1113,13,2639.36
1114,Часы 1114,14,3517.87
1115,Рюкзак 1115,15,521.45
1116,Роман 1116,16,3325.48
1117,Учебник 1117,17,1280.46
1118,Монография 1118,18,1761.46
1119,Подписка 1119,19,3397.66
1120,Альбом 1120,20,1955.14
1121,Диван 1121,21,4203.21
1122,Люстра 1122,22,2813.8
1123,Плед 1123,23,4939.57
1124,Ваза 1124,24,320.1
1125,Сервиз 1125,25,3234.82
1126,Гантели 1126,26,826.79
1127,Коврик 1127,27,4251.79
1128,Велосипед 1128,28,4266.76
1129,Палатка 1129,29,4353.61
1130,Удочка 1130,30,420.58
1131,Крем 1131,31,2483.66
1132,Витамины 1132,32,1242.41
1133,Духи 1133,33,4852.22
1134,Помада 1134,34,299.24
1135,Сыворотка 1135,35,1152.4
1136,Кофе 1136,36,3234.42
1137,Сок 1137,37,2046.22
1138,Шоколад 1138,38,1213.25
1139,Перец 1139,39,2322.52
1140,Тушёнка 1140,40,4016.24
1141,Фильтр 1141,41,2268.09
1142,Шампунь 1142,42,4290.12
1143,Видеорегистратор 1143,43,2262.99
1144,Зимняя шина 1144,44,637.6
1145,Батарея 1145,45,2512.0
1146,LEGO 1146,46,3284.2
1147,Монополия 1147,47,558.08
1148,Кубик Рубика 1148,48,2091.08
1149,Техник 1149,49,2807.8
1150,Barbie 1150,50,50.84
1151,iPhone 1151,1,499.93
1152,Galaxy 1152,2,3040.81
1153,ThinkPad 1153,3,3114.38
1154,iPad 1154,4,1557.76
1155,Bravia 1155,5,2566.27
1156,Sony 1156,6,1073.91
1157,Cherry 1157,7,3373.8
1158,Logitech 1158,8,4754.26
1159,Dell 1159,9,1848.55
1160,HP 1160,10,318.66
1161,Куртка 1161,11,1153.44
1162,Платье 1162,12,2299.58
1163,Кроссовки 1163,13,2822.75
1164,Часы 1164,14,3117.8
1165,Рюкзак 1165,15,2392.01
1166,Роман 1166,16,3302.98
1167,Учебник 1167,17,3593.77
1168,Монография 1168,18,614.42
1169,Подписка 1169,19,3808.63
1170,Альбом 1170,20,1147.65
1171,Диван 1171,21,1739.72
1172,Люстра 1172,22,4157.93
1173,Плед 1173,23,4823.95
1174,Ваза 1174,24,1495.32
1175,Сервиз 1175,25,2633.83
1176,Гантели 1176,26,3525.38
1177,Коврик 1177,27,276.6
1178,Велосипед 1178,28,862.57
1179,Палатка 1179,29,745.22
1180,Удочка 1180,30,3598.44
1181,Крем 1181,31,3621.72
1182,Витамины 1182,32,579.46
1183,Духи 1183,33,3073.72
1184,Помада 1184,34,978.34
1185,Сыворотка 1185,35,4654.57
1186,Кофе 1186,36,1994.84
1187,Сок 1187,37,2312.38
1188,Шоколад 1188,38,3918.03
1189,Перец 1189,39,3598.1
1190,Тушёнка 1190,40,583.44
1191,Фильтр 1191,41,2101.63
1192,Шампунь 1192,42,4636.8
1193,Видеорегистратор 1193,43,4195.46
1194,Зимняя шина 1194,44,2964.61
1195,Батарея 1195,45,3872.12
1196,LEGO 1196,46,2280.0
1197,Монополия 1197,47,3309.36
1198,Кубик Рубика 1198,48,4783.14
1199,Техник 1199,49,716.45
1200,Barbie 1200,50,2519.2
1201,iPhone 1201,1,2675.3
1202,Galaxy 1202,2,290.43
1203,ThinkPad 1203,3,4679.78
1204,iPad 1204,4,4202.14
1205,Bravia 1205,5,2440.51
1206,Sony 1206,6,2566.25
1207,Cherry 1207,7,4609.75
1208,Logitech 1208,8,927.15
1209,Dell 1209,9,2913.84
1210,HP 1210,10,3665.95
1211,Куртка 1211,11,685.49
1212,Платье 1212,12,1967.66
1213,Кроссовки 1213,13,3022.7
1214,Часы 1214,14,4419.34
1215,Рюкзак 1215,15,2545.35
1216,Роман 1216,16,1954.08
1217,Учебник 1217,17,4898.53
1218,Монография 1218,18,4583.76
1219,Подписка 1219,19,3823.75
1220,Альбом 1220,20,1404.3
1221,Диван 1221,21,4819.79
1222,Люстра 1222,22,4853.93
1223,Плед 1223,23,2291.59
1224,Ваза 1224,24,710.19
1225,Сервиз 1225,25,2093.09
1226,Гантели 1226,26,3515.07
1227,Коврик 1227,27,3754.71
1228,Велосипед 1228,28,1529.62
1229,Палатка 1229,29,3522.4
1230,Удочка 1230,30,4310.5
1231,Крем 1231,31,3573.78
1232,Витамины 1232,32,4680.78
1233,Духи 1233,33,3181.29
1234,Помада 1234,34,1044.4
1235,Сыворотка 1235,35,3139.63
1236,Кофе 1236,36,1488.37
1237,Сок 1237,37,1759.2
1238,Шоколад 1238,38,3378.25
1239,Перец 1239,39,4907.61
1240,Тушёнка 1240,40,3267.93
1241,Фильтр 1241,41,4793.72
1242,Шампунь 1242,42,2544.27
1243,Видеорегистратор 1243,43,3486.84
1244,Зимняя шина 1244,44,1645.79
1245,Батарея 1245,45,621.26
1246,LEGO 1246,46,1793.58
1247,Монополия 1247,47,2427.83
1248,Кубик Рубика 1248,48,2874.66
1249,Техник 1249,49,3352.43
1250,Barbie 1250,50,2116.52
1251,iPhone 1251,1,3751.95
1252,Galaxy 1252,2,4214.88
1253,ThinkPad 1253,3,1465.34
1254,iPad 1254,4,4244.14
1255,Bravia 1255,5,4051.11
1256,Sony 1256,6,2637.51
1257,Cherry 1257,7,175.1
1258,Logitech 1258,8,769.37
1259,Dell 1259,9,3367.76
1260,HP 1260,10,1039.52
1261,Куртка 1261,11,3763.42
1262,Платье 1262,12,846.63
1263,Кроссовки 1263,13,1468.75
1264,Часы 1264,14,1290.28
1265,Рюкзак 1265,15,4204.94
1266,Роман 1266,16,3468.44
1267,Учебник 1267,17,1510.95
1268,Монография 1268,18,3780.29
1269,Подписка 1269,19,209.92
1270,Альбом 1270,20,4079.43
1271,Диван 1271,21,557.28
1272,Люстра 1272,22,4346.78
1273,Плед 1273,23,3710.49
1274,Ваза 1274,24,4330.97
1275,Сервиз 1275,25,3724.94
1276,Гантели 1276,26,2828.29
1277,Коврик 1277,27,1226.1
1278,Велосипед 1278,28,3932.32
1279,Палатка 1279,29,4004.17
1280,Удочка 1280,30,1473.81
1281,Крем 1281,31,3339.24
1282,Витамины 1282,32,4636.1
1283,Духи 1283,33,1968.4
1284,Помада 1284,34,4785.67
1285,Сыворотка 1285,35,4880.32
1286,Кофе 1286,36,1597.64
1287,Сок 1287,37,2783.02
1288,Шоколад 1288,38,114.18
1289,Перец 1289,39,1294.14
1290,Тушёнка 1290,40,3121.78
1291,Фильтр 1291,41,3915.58
1292,Шампунь 1292,42,4357.08
1293,Видеорегистратор 1293,43,4158.42
1294,Зимняя шина 1294,44,4561.86
1295,Батарея 1295,45,3537.91
1296,LEGO 1296,46,3255.78
1297,Монополия 1297,47,3787.78
1298,Кубик Рубика 1298,48,2755.74
1299,Техник 1299,49,3036.77
1300,Barbie 1300,50,3891.93
1301,iPhone 1301,1,4823.23
1302,Galaxy 1302,2,1506.18
1303,ThinkPad 1303,3,928.26
1304,iPad 1304,4,3429.16
1305,Bravia 1305,5,975.53
1306,Sony 1306,6,910.29
1307,Cherry 1307,7,2593.54
1308,Logitech 1308,8,1917.13
1309,Dell 1309,9,2171.11
1310,HP 1310,10,2805.16
1311,Куртка 1311,11,693.83
1312,Платье 1312,12,2940.73
1313,Кроссовки 1313,13,1312.33
1314,Часы 1314,14,1686.29
1315,Рюкзак 1315,15,3562.96
1316,Роман 1316,16,816.29
1317,Учебник 1317,17,810.83
1318,Монография 1318,18,1647.02
1319,Подписка 1319,19,301.73
1320,Альбом 1320,20,4665.29
1321,Диван 1321,21,3097.26
1322,Люстра 1322,22,3326.36
1323,Плед 1323,23,2478.23
1324,Ваза 1324,24,2884.75
1325,Сервиз 1325,25,1822.52
1326,Гантели 1326,26,3930.96
1327,Коврик 1327,27,1623.4
1328,Велосипед 1328,28,1138.81
1329,Палатка 1329,29,960.15
1330,Удочка 1330,30,387.47
1331,Крем 1331,31,2550.44
1332,Витамины 1332,32,2108.86
1333,Духи 1333,33,2708.33
1334,Помада 1334,34,505.13
1335,Сыворотка 1335,35,1144.93
1336,Кофе 1336,36,1106.1
1337,Сок 1337,37,1692.82
1338,Шоколад 1338,38,1835.95
1339,Перец 1339,39,1131.3
1340,Тушёнка 1340,40,3775.65
1341,Фильтр 1341,41,2675.97
1342,Шампунь 1342,42,4983.32
1343,Видеорегистратор 1343,43,4127.26
1344,Зимняя шина 1344,44,4906.61
1345,Батарея 1345,45,93.58
1346,LEGO 1346,46,3361.25
1347,Монополия 1347,47,2256.05
1348,Кубик Рубика 1348,48,4527.26
1349,Техник 1349,49,3087.82
1350,Barbie 1350,50,3124.6
1351,iPhone 1351,1,4796.54
1352,Galaxy 1352,2,3428.63
1353,ThinkPad 1353,3,1638.64
1354,iPad 1354,4,4583.87
1355,Bravia 1355,5,4727.69
1356,Sony 1356,6,1960.09
1357,Cherry 1357,7,2724.17
1358,Logitech 1358,8,1450.0
1359,Dell 1359,9,4561.11
1360,HP 1360,10,4119.44
1361,Куртка 1361,11,1906.04
1362,Платье 1362,12,4023.94
1363,Кроссовки 1363,13,2255.51
1364,Часы 1364,14,267.07
1365,Рюкзак 1365,15,4496.49
1366,Роман 1366,16,1002.94
1367,Учебник 1367,17,2593.78
1368,Монография 1368,18,4743.65
1369,Подписка 1369,19,878.6
1370,Альбом 1370,20,4783.57
1371,Диван 1371,21,2712.98
1372,Люстра 1372,22,86.29
1373,Плед 1373,23,374.09
1374,Ваза 1374,24,3368.16
1375,Сервиз 1375,25,3879.23
1376,Гантели 1376,26,4331.51
1377,Коврик 1377,27,2149.84
1378,Велосипед 1378,28,564.44
1379,Палатка 1379,29,2711.88
1380,Удочка 1380,30,3528.58
1381,Крем 1381,31,4882.31
1382,Витамины 1382,32,3887.27
1383,Духи 1383,33,3250.48
1384,Помада 1384,34,4701.77
1385,Сыворотка 1385,35,3747.11
1386,Кофе 1386,36,811.09
1387,Сок 1387,37,2323.16
1388,Шоколад 1388,38,1691.99
1389,Перец 1389,39,483.23
1390,Тушёнка 1390,40,318.63
1391,Фильтр 1391,41,3981.36
1392,Шампунь 1392,42,2812.52
1393,Видеорегистратор 1393,43,2896.06
1394,Зимняя шина 1394,44,1176.85
1395,Батарея 1395,45,1330.31
1396,LEGO 1396,46,1970.76
1397,Монополия 1397,47,3169.58
1398,Кубик Рубика 1398,48,2193.47
1399,Техник 1399,49,133.61
1400,Barbie 1400,50,3382.83
1401,iPhone 1401,1,2697.43
1402,Galaxy 1402,2,3225.04
1403,ThinkPad 1403,3,3110.83
1404,iPad 1404,4,3792.0
1405,Bravia 1405,5,2948.76
1406,Sony 1406,6,3519.37
1407,Cherry 1407,7,409.32
1408,Logitech 1408,8,4643.84
1409,Dell 1409,9,575.37
1410,HP 1410,10,3945.11
1411,Куртка 1411,11,1541.69
1412,Платье 1412,12,478.2
1413,Кроссовки 1413,13,3838.11
1414,Часы 1414,14,2216.5
1415,Рюкзак 1415,15,2005.81
1416,Роман 1416,16,3320.58
1417,Учебник 1417,17,2396.24
1418,Монография 1418,18,2690.67
1419,Подписка 1419,19,725.09
1420,Альбом 1420,20,1985.41
1421,Диван 1421,21,3997.55
1422,Люстра 1422,22,2751.34
1423,Плед 1423,23,4802.66
1424,Ваза 1424,24,763.17
1425,Сервиз 1425,25,3402.58
1426,Гантели 1426,26,4575.14
1427,Коврик 1427,27,3985.33
1428,Велосипед 1428,28,3660.16
1429,Палатка 1429,29,1897.0
1430,Удочка 1430,30,4749.85
1431,Крем 1431,31,2789.94
1432,Витамины 1432,32,2797.6
1433,Духи 1433,33,660.01
1434,Помада 1434,34,74.9
1435,Сыворотка 1435,35,3003.44
1436,Кофе 1436,36,2708.9
1437,Сок 1437,37,4737.55
1438,Шоколад 1438,38,1558.22
1439,Перец 1439,39,3754.07
1440,Тушёнка 1440,40,4522.55
1441,Фильтр 1441,41,1752.07
1442,Шампунь 1442,42,2092.64
1443,Видеорегистратор 1443,43,3247.36
1444,Зимняя шина 1444,44,2587.14
1445,Батарея 1445,45,846.72
1446,LEGO 1446,46,1142.9
1447,Монополия 1447,47,4182.0
1448,Кубик Рубика 1448,48,1011.91
1449,Техник 1449,49,947.72
1450,Barbie 1450,50,4008.32
1451,iPhone 1451,1,4268.64
1452,Galaxy 1452,2,4264.37
1453,ThinkPad 1453,3,4665.23
1454,iPad 1454,4,4971.85
1455,Bravia 1455,5,2333.26
1456,Sony 1456,6,2770.84
1457,Cherry 1457,7,1488.73
1458,Logitech 1458,8,383.45
1459,Dell 1459,9,536.1
1460,HP 1460,10,3641.67
1461,Куртка 1461,11,2461.59
1462,Платье 1462,12,1687.71
1463,Кроссовки 1463,13,684.66
1464,Часы 1464,14,3294.59
1465,Рюкзак 1465,15,545.22
1466,Роман 1466,16,3116.6
1467,Учебник 1467,17,4505.59
1468,Монография 1468,18,1623.04
1469,Подписка 1469,19,2280.7
1470,Альбом 1470,20,3100.9
1471,Диван 1471,21,1563.09
1472,Люстра 1472,22,2941.64
1473,Плед 1473,23,2849.48
1474,Ваза 1474,24,1854.24
1475,Сервиз 1475,25,1615.85
1476,Гантели 1476,26,2170.12
1477,Коврик 1477,27,73.92
1478,Велосипед 1478,28,1268.57
1479,Палатка 1479,29,1146.55
1480,Удочка 1480,30,3712.09
1481,Крем 1481,31,2208.81
1482,Витамины 1482,32,4208.54
1483,Духи 1483,33,714.81
1484,Помада 1484,34,3678.22
1485,Сыворотка 1485,35,4395.53
1486,Кофе 1486,36,2341.1
1487,Сок 1487,37,1825.77
1488,Шоколад 1488,38,1562.09
1489,Перец 1489,39,2780.78
1490,Тушёнка 1490,40,920.06
1491,Фильтр 1491,41,3052.81
1492,Шампунь 1492,42,4216.88
1493,Видеорегистратор 1493,43,4300.63
1494,Зимняя шина 1494,44,743.01
1495,Батарея 1495,45,2716.16
1496,LEGO 1496,46,1353.01
1497,Монополия 1497,47,4437.36
1498,Кубик Рубика 1498,48,428.49
1499,Техник 1499,49,423.23
1500,Barbie 1500,50,142.22
1501,iPhone 1501,1,2560.53
1502,Galaxy 1502,2,204.41
1503,ThinkPad 1503,3,2930.36
1504,iPad 1504,4,2055.42
1505,Bravia 1505,5,2970.68
1506,Sony 1506,6,4536.2
1507,Cherry 1507,7,2780.39
1508,Logitech 1508,8,2740.17
1509,Dell 1509,9,4993.7
1510,HP 1510,10,2386.91
1511,Куртка 1511,11,3887.23
1512,Платье 1512,12,1860.8
1513,Кроссовки 1513,13,1155.37
1514,Часы 1514,14,3872.12
1515,Рюкзак 1515,15,3679.47
1516,Роман 1516,16,1490.45
1517,Учебник 1517,17,2350.27
1518,Монография 1518,18,2576.54
1519,Подписка 1519,19,2014.09
1520,Альбом 1520,20,2535.73
1521,Диван 1521,21,3330.26
1522,Люстра 1522,22,4247.51
1523,Плед 1523,23,4042.37
1524,Ваза 1524,24,3089.48
1525,Сервиз 1525,25,870.93
1526,Гантели 1526,26,2594.98
1527,Коврик 1527,27,2258.79
1528,Велосипед 1528,28,936.77
1529,Палатка 1529,29,4746.12
1530,Удочка 1530,30,3314.1
1531,Крем 1531,31,4840.29
1532,Витамины 1532,32,3692.8
1533,Духи 1533,33,2443.34
1534,Помада 1534,34,1826.04
1535,Сыворотка 1535,35,1133.15
1536,Кофе 1536,36,2463.83
1537,Сок 1537,37,361.16
1538,Шоколад 1538,38,1878.7
1539,Перец 1539,39,261.9
1540,Тушёнка 1540,40,1073.53
1541,Фильтр 1541,41,4543.24
1542,Шампунь 1542,42,1838.19
1543,Видеорегистратор 1543,43,2374.89
1544,Зимняя шина 1544,44,2300.49
1545,Батарея 1545,45,279.87
1546,LEGO 1546,46,4903.92
1547,Монополия 1547,47,1654.15
1548,Кубик Рубика 1548,48,3533.49
1549,Техник 1549,49,2630.8
1550,Barbie 1550,50,4156.75
1551,iPhone 1551,1,4182.62
1552,Galaxy 1552,2,1353.41
1553,ThinkPad 1553,3,2744.53
1554,iPad 1554,4,910.56
1555,Bravia 1555,5,3285.69
1556,Sony 1556,6,1858.22
1557,Cherry 1557,7,3284.02
1558,Logitech 1558,8,4185.57
1559,Dell 1559,9,2607.48
1560,HP 1560,10,1912.83
1561,Куртка 1561,11,4540.85
1562,Платье 1562,12,2606.04
1563,Кроссовки 1563,13,1796.85
1564,Часы 1564,14,4345.21
1565,Рюкзак 1565,15,2459.96
1566,Роман 1566,16,2436.44
1567,Учебник 1567,17,3040.84
1568,Монография 1568,18,2534.09
1569,Подписка 1569,19,737.89
1570,Альбом 1570,20,869.75
1571,Диван 1571,21,431.59
1572,Люстра 1572,22,3235.21
1573,Плед 1573,23,1097.01
1574,Ваза 1574,24,975.18
1575,Сервиз 1575,25,1843.0
1576,Гантели 1576,26,3600.65
1577,Коврик 1577,27,635.73
1578,Велосипед 1578,28,1190.21
1579,Палатка 1579,29,4065.3
1580,Удочка 1580,30,3615.27
1581,Крем 1581,31,2433.51
1582,Витамины 1582,32,2420.13
1583,Духи 1583,33,1092.98
1584,Помада 1584,34,848.17
1585,Сыворотка 1585,35,4175.16
1586,Кофе 1586,36,161.11
1587,Сок 1587,37,263.56
1588,Шоколад 1588,38,2888.76
1589,Перец 1589,39,847.59
1590,Тушёнка 1590,40,3166.23
1591,Фильтр 1591,41,243.99
1592,Шампунь 1592,42,2882.73
1593,Видеорегистратор 1593,43,326.76
1594,Зимняя шина 1594,44,1328.39
1595,Батарея 1595,45,941.19
1596,LEGO 1596,46,4793.28
1597,Монополия 1597,47,3016.82
1598,Кубик Рубика 1598,48,2839.84
1599,Техник 1599,49,142.17
1600,Barbie 1600,50,3611.76
1601,iPhone 1601,1,3325.64
1602,Galaxy 1602,2,1453.1
1603,ThinkPad 1603,3,474.46
1604,iPad 1604,4,2273.56
1605,Bravia 1605,5,4964.24
1606,Sony 1606,6,4343.15
1607,Cherry 1607,7,894.31
1608,Logitech 1608,8,4160.3
1609,Dell 1609,9,3024.15
1610,HP 1610,10,3983.35
1611,Куртка 1611,11,4111.24
1612,Платье 1612,12,950.33
1613,Кроссовки 1613,13,3315.26
1614,Часы 1614,14,1359.38
1615,Рюкзак 1615,15,3634.72
1616,Роман 1616,16,1746.22
1617,Учебник 1617,17,2294.68
1618,Монография 1618,18,2973.45
1619,Подписка 1619,19,1187.58
1620,Альбом 1620,20,1958.04
1621,Диван 1621,21,587.42
1622,Люстра 1622,22,1051.63
1623,Плед 1623,23,4304.98
1624,Ваза 1624,24,2546.58
1625,Сервиз 1625,25,2127.99
1626,Гантели 1626,26,790.33
1627,Коврик 1627,27,526.68
1628,Велосипед 1628,28,2405.55
1629,Палатка 1629,29,3093.0
1630,Удочка 1630,30,243.23
1631,Крем 1631,31,3930.15
1632,Витамины 1632,32,2541.48
1633,Духи 1633,33,631.71
1634,Помада 1634,34,2437.09
1635,Сыворотка 1635,35,695.13
1636,Кофе 1636,36,3037.2
1637,Сок 1637,37,4146.23
1638,Шоколад 1638,38,4490.0
1639,Перец 1639,39,3885.61
1640,Тушёнка 1640,40,3263.7
1641,Фильтр 1641,41,2634.12
1642,Шампунь 1642,42,1883.37
1643,Видеорегистратор 1643,43,265.02
1644,Зимняя шина 1644,44,2672.59
1645,Батарея 1645,45,1185.96
1646,LEGO 1646,46,4021.39
1647,Монополия 1647,47,3958.3
1648,Кубик Рубика 1648,48,1937.12
1649,Техник 1649,49,2965.79
1650,Barbie 1650,50,3719.9
1651,iPhone 1651,1,3819.62
1652,Galaxy 1652,2,3498.7
1653,ThinkPad 1653,3,533.7
1654,iPad 1654,4,712.72
1655,Bravia 1655,5,2411.85
1656,Sony 1656,6,1200.94
1657,Cherry 1657,7,4302.31
1658,Logitech 1658,8,1452.17
1659,Dell 1659,9,4389.99
1660,HP 1660,10,2072.8
1661,Куртка 1661,11,985.65
1662,Платье 1662,12,3560.29
1663,Кроссовки 1663,13,3957.64
1664,Часы 1664,14,2911.04
