order_id,user_id,created_at,status
1737,578,2024-12-05 04:18:00,delivered
1738,210,2026-01-30 16:38:00,shipped
1739,474,2025-03-07 10:59:00,delivered
1740,873,2024-10-04 05:33:00,delivered
1741,486,2024-01-21 10:26:00,processing
1742,482,2024-05-17 00:19:00,delivered
1743,205,2024-07-11 17:29:00,shipped
1744,63,2026-08-17 19:10:00,pending
1745,652,2025-04-07 11:40:00,pending
1746,198,2025-07-16 09:52:00,cancelled
1747,437,2025-09-18 11:39:00,delivered
1748,957,2025-06-05 17:34:00,delivered
1749,208,2024-06-07 18:09:00,processing
1750,222,2025-07-27 05:16:00,delivered
1751,130,2026-12-05 18:41:00,delivered
1752,339,2025-07-21 23:55:00,delivered
1753,932,2026-08-27 06:10:00,pending
1754,238,2025-03-19 02:59:00,delivered
1755,151,2024-10-20 05:30:00,delivered
1756,332,2024-06-08 01:08:00,delivered
1757,451,2026-05-21 21:30:00,shipped
1758,513,2024-08-28 07:35:00,shipped
1759,793,2026-02-28 22:30:00,shipped
1760,859,2026-12-05 10:33:00,pending
1761,620,2025-03-14 05:40:00,delivered
1762,729,2024-10-19 13:35:00,shipped
1763,712,2025-05-28 21:07:00,delivered
1764,446,2025-12-14 05:01:00,delivered
1765,876,2026-08-12 21:22:00,delivered
1766,219,2025-01-26 12:23:00,processing
1767,766,2024-01-22 06:28:00,shipped
1768,200,2024-01-12 18:19:00,shipped
1769,933,2026-01-25 08:32:00,cancelled
1770,622,2025-07-13 01:41:00,shipped
1771,491,2026-03-26 01:44:00,delivered
1772,281,2024-04-27 18:52:00,pending
1773,736,2026-08-22 19:40:00,delivered
1774,178,2026-08-27 23:55:00,delivered
1775,559,2024-07-31 01:23:00,pending
1776,916,2024-11-09 22:47:00,processing
1777,872,2024-09-26 02:26:00,delivered
1778,123,2024-04-24 14:40:00,delivered
1779,322,2024-07-18 17:17:00,cancelled
1780,199,2024-02-04 10:53:00,delivered
1781,922,2025-10-10 22:10:00,cancelled
1782,601,2026-01-20 16:00:00,cancelled
1783,413,2026-05-02 21:42:00,pending
1784,198,2026-10-24 04:46:00,shipped
1785,177,2026-06-27 01:17:00,delivered
1786,706,2026-11-01 13:11:00,delivered
1787,863,2024-01-07 09:17:00,delivered
1788,121,2025-11-30 14:36:00,delivered
1789,89,2026-08-06 02:07:00,cancelled
1790,187,2024-06-25 05:20:00,delivered
1791,989,2024-02-11 05:50:00,pending
1792,654,2026-02-06 14:05:00,delivered
1793,966,2025-05-20 09:53:00,delivered
1794,966,2025-01-26 23:48:00,delivered
1795,318,2024-04-19 12:45:00,shipped
1796,286,2024-10-14 18:20:00,shipped
1797,856,2025-01-20 08:56:00,processing
1798,303,2025-06-15 22:28:00,shipped
1799,502,2025-12-28 18:23:00,shipped
1800,658,2026-12-07 14:53:00,delivered
1801,852,2024-12-15 01:53:00,delivered
1802,160,2025-03-07 22:27:00,shipped
1803,831,2025-08-14 06:21:00,delivered
1804,516,2025-07-04 02:32:00,delivered
1805,265,2025-03-22 14:16:00,pending
1806,119,2026-11-24 21:40:00,processing
1807,144,2026-08-14 18:20:00,shipped
1808,387,2024-03-10 10:44:00,processing
1809,368,2024-01-17 05:26:00,delivered
1810,345,2024-07-24 05:58:00,shipped
1811,167,2026-08-14 17:11:00,delivered
1812,450,2026-07-23 18:36:00,delivered
1813,749,2026-03-28 15:53:00,processing
1814,741,2026-02-03 19:21:00,delivered
1815,411,2025-09-06 01:59:00,delivered
1816,782,2026-11-04 03:26:00,shipped
1817,276,2026-03-31 18:01:00,processing
1818,171,2025-09-07 19:44:00,cancelled
1819,204,2024-10-12 04:42:00,shipped
1820,983,2024-04-20 02:19:00,delivered
1821,145,2025-12-09 14:25:00,processing
1822,1,2024-10-29 06:56:00,processing
1823,315,2024-06-13 05:15:00,delivered
1824,448,2024-07-03 23:15:00,processing
1825,569,2026-02-05 00:30:00,processing
1826,103,2026-08-22 17:43:00,shipped
1827,218,2026-08-25 21:24:00,delivered
1828,724,2025-05-12 03:24:00,processing
1829,782,2024-09-30 12:49:00,shipped
1830,290,2026-05-19 19:25:00,delivered
1831,356,2026-09-27 21:47:00,cancelled
1832,28,2025-03-30 19:11:00,delivered
1833,378,2026-01-11 10:32:00,delivered
1834,626,2026-03-26 02:41:00,processing
1835,512,2025-01-19 01:13:00,shipped
1836,96,2025-11-26 12:41:00,processing
1837,155,2025-08-06 09:24:00,delivered
1838,493,2024-03-12 08:26:00,processing
1839,408,2026-11-25 03:29:00,delivered
1840,355,2024-07-26 20:55:00,shipped
1841,827,2024-01-26 05:20:00,processing
1842,520,2026-02-25 21:29:00,pending
1843,670,2026-04-02 13:49:00,pending
1844,436,2025-06-13 23:40:00,processing
1845,827,2026-07-11 16:23:00,delivered
1846,730,2025-11-17 17:23:00,processing
1847,184,2026-05-18 17:48:00,shipped
1848,691,2024-06-12 04:00:00,shipped
1849,957,2025-06-12 06:32:00,delivered
1850,746,2026-07-20 13:03:00,delivered
1851,41,2024-09-05 15:29:00,shipped
1852,911,2026-01-26 08:27:00,shipped
1853,304,2024-02-18 17:17:00,processing
1854,366,2026-05-04 00:28:00,shipped
1855,652,2024-03-13 19:07:00,shipped
1856,38,2026-12-24 23:25:00,processing
1857,87,2026-12-31 03:08:00,delivered
1858,649,2026-10-07 13:57:00,shipped
1859,996,2026-07-27 22:39:00,processing
1860,846,2026-12-08 18:29:00,pending
1861,335,2026-02-02 01:09:00,delivered
1862,742,2024-07-26 12:32:00,cancelled
1863,81,2025-11-22 20:47:00,shipped
1864,411,2024-02-15 05:47:00,shipped
1865,669,2024-06-11 13:07:00,delivered
1866,585,2025-06-18 09:39:00,delivered
1867,875,2025-05-14 22:51:00,pending
1868,588,2026-08-26 06:48:00,cancelled
1869,282,2025-01-15 08:32:00,delivered
1870,620,2026-03-27 05:43:00,shipped
1871,6,2026-04-13 06:01:00,delivered
1872,673,2024-09-22 08:17:00,delivered
1873,810,2025-10-13 03:14:00,processing
1874,727,2025-10-26 07:04:00,delivered
1875,746,2026-08-01 18:26:00,delivered
1876,337,2026-03-07 15:59:00,delivered
1877,352,2025-11-28 10:22:00,delivered
1878,156,2026-08-04 23:31:00,processing
1879,715,2024-12-14 21:24:00,shipped
1880,34,2024-06-09 20:31:00,delivered
1881,354,2024-06-19 06:47:00,cancelled
1882,379,2025-09-14 09:48:00,shipped
1883,691,2026-08-15 00:09:00,delivered
1884,171,2025-12-21 18:27:00,shipped
1885,784,2024-02-17 09:35:00,delivered
1886,241,2026-02-07 17:08:00,shipped
1887,972,2024-09-09 03:25:00,processing
1888,114,2025-08-15 05:55:00,processing
1889,797,2026-04-01 17:26:00,shipped
1890,223,2026-05-06 19:17:00,shipped
1891,372,2024-08-04 21:56:00,delivered
1892,649,2025-10-12 16:34:00,delivered
1893,231,2026-04-07 15:48:00,delivered
1894,846,2026-07-09 05:59:00,delivered
1895,410,2025-08-13 00:34:00,delivered
1896,782,2026-08-08 20:11:00,delivered
1897,101,2026-02-24 18:41:00,shipped
1898,429,2026-04-20 06:40:00,pending
1899,230,2024-10-10 19:39:00,delivered
1900,83,2026-04-17 00:20:00,delivered
1901,171,2026-08-24 21:05:00,cancelled
1902,24,2026-03-08 17:32:00,delivered
1903,871,2024-11-26 14:23:00,delivered
1904,246,2024-12-24 15:59:00,delivered
1905,205,2025-10-22 04:18:00,pending
1906,32,2025-02-27 18:29:00,delivered
1907,701,2026-06-27 07:50:00,processing
1908,473,2026-10-21 20:07:00,delivered
1909,858,2025-11-09 05:15:00,delivered
1910,986,2024-05-23 00:47:00,pending
1911,694,2026-04-12 16:30:00,delivered
1912,73,2026-05-04 08:56:00,delivered
1913,124,2026-12-29 22:01:00,shipped
1914,848,2024-05-02 09:51:00,shipped
1915,843,2024-03-22 11:25:00,delivered
1916,524,2026-06-20 13:50:00,processing
1917,150,2025-06-21 18:48:00,delivered
1918,740,2024-12-12 11:26:00,delivered
1919,146,2025-05-12 15:13:00,shipped
1920,338,2024-05-31 14:57:00,delivered
1921,771,2025-05-16 08:21:00,shipped
1922,456,2025-11-08 14:44:00,shipped
1923,282,2024-03-14 04:09:00,delivered
1924,27,2025-03-28 11:36:00,shipped
1925,299,2025-09-20 22:10:00,delivered
1926,313,2026-08-31 22:28:00,delivered
1927,159,2024-09-20 04:38:00,shipped
1928,394,2025-06-10 20:14:00,pending
1929,217,2025-09-12 04:37:00,pending
1930,373,2026-11-07 23:55:00,cancelled
1931,416,2026-09-03 19:57:00,processing
1932,353,2024-11-15 18:54:00,delivered
1933,536,2026-02-05 12:55:00,cancelled
1934,664,2024-12-12 16:30:00,processing
1935,919,2026-02-16 00:42:00,cancelled
1936,351,2025-04-05 09:13:00,processing
1937,285,2024-09-01 20:12:00,shipped
1938,471,2024-01-25 23:54:00,delivered
1939,807,2026-12-09 07:47:00,processing
1940,681,2024-03-08 12:40:00,pending
1941,338,2026-11-05 02:17:00,delivered
1942,548,2024-06-11 01:28:00,delivered
1943,254,2025-05-16 08:51:00,delivered
1944,707,2025-05-16 07:44:00,delivered
1945,182,2024-03-23 19:17:00,delivered
1946,94,2025-01-24 23:53:00,cancelled
1947,928,2024-09-28 16:19:00,pending
1948,234,2025-05-14 18:48:00,delivered
1949,476,2024-07-20 17:56:00,delivered
1950,327,2024-05-29 06:30:00,processing
1951,86,2026-09-01 06:06:00,delivered
1952,221,2026-09-24 09:36:00,pending
1953,441,2024-08-16 23:56:00,shipped
1954,659,2025-02-02 18:51:00,delivered
1955,774,2026-07-23 00:16:00,delivered
1956,616,2025-07-08 15:40:00,processing
1957,520,2026-09-16 16:18:00,cancelled
1958,307,2025-06-25 17:15:00,shipped
1959,695,2026-10-27 09:40:00,shipped
1960,775,2025-01-08 15:00:00,shipped
1961,998,2026-11-09 15:31:00,processing
1962,68,2026-06-03 21:19:00,pending
1963,883,2026-06-26 10:40:00,delivered
1964,843,2025-01-09 06:49:00,processing
1965,238,2025-03-12 09:32:00,shipped
1966,785,2026-12-22 15:06:00,delivered
1967,950,2025-03-06 18:43:00,processing
1968,161,2025-01-28 12:50:00,processing
1969,162,2024-11-17 10:33:00,cancelled
1970,670,2026-05-03 23:17:00,processing
1971,270,2026-08-24 09:23:00,processing
1972,342,2025-12-25 23:20:00,shipped
1973,436,2026-03-16 13:00:00,delivered
1974,414,2024-04-23 13:22:00,delivered
1975,144,2026-07-24 08:01:00,delivered
1976,208,2025-03-03 21:45:00,shipped
1977,853,2026-02-03 00:20:00,shipped
1978,392,2025-10-29 17:35:00,delivered
1979,817,2025-03-16 19:32:00,shipped
1980,281,2024-08-06 02:15:00,processing
1981,741,2026-09-09 23:37:00,delivered
1982,995,2024-04-04 21:24:00,delivered
1983,931,2026-09-24 07:17:00,cancelled
1984,601,2026-02-07 01:06:00,pending
1985,351,2025-07-19 17:23:00,shipped
1986,292,2024-08-15 15:08:00,delivered
1987,76,2025-10-26 23:26:00,delivered
1988,895,2024-11-04 18:19:00,delivered
1989,576,2024-06-29 14:15:00,shipped
1990,560,2025-06-17 17:33:00,delivered
1991,707,2024-02-14 04:49:00,delivered
1992,892,2025-10-04 11:57:00,delivered
1993,766,2025-03-15 05:20:00,delivered
1994,472,2026-01-11 10:12:00,delivered
1995,721,2025-06-14 08:38:00,delivered
1996,24,2024-10-14 03:41:00,shipped
1997,406,2026-09-23 01:53:00,delivered
1998,935,2026-11-15 11:01:00,delivered
1999,33,2026-10-29 10:50:00,delivered
2000,290,2025-11-14 20:04:00,delivered
2001,579,2024-07-07 17:49:00,processing
2002,163,2026-11-17 02:36:00,cancelled
2003,625,2025-01-25 02:49:00,delivered
2004,838,2025-07-21 14:28:00,delivered
2005,757,2024-11-07 20:21:00,pending
2006,664,2025-11-26 14:33:00,delivered
2007,758,2026-06-04 00:25:00,delivered
2008,7,2026-03-09 00:00:00,processing
2009,438,2024-11-04 08:54:00,processing
2010,691,2025-10-30 17:29:00,delivered
2011,206,2025-12-27 22:55:00,delivered
2012,194,2024-10-30 06:19:00,processing
2013,27,2026-12-28 19:54:00,pending
2014,131,2025-12-14 02:20:00,delivered
2015,951,2025-04-16 21:13:00,processing
2016,168,2026-05-18 08:14:00,cancelled
2017,223,2025-12-28 00:08:00,delivered
2018,968,2026-06-19 03:53:00,cancelled
2019,27,2026-06-28 23:54:00,delivered
2020,390,2024-04-10 14:28:00,shipped
2021,211,2026-02-18 18:52:00,processing
2022,993,2024-12-24 16:58:00,delivered
2023,529,2024-09-06 05:48:00,processing
2024,964,2026-09-28 23:38:00,shipped
2025,325,2026-04-30 06:13:00,cancelled
2026,819,2026-11-04 11:30:00,shipped
2027,115,2026-07-24 00:00:00,shipped
2028,431,2026-03-30 03:22:00,shipped
2029,318,2024-05-13 13:54:00,delivered
2030,235,2024-06-21 20:41:00,delivered
2031,897,2026-08-23 00:17:00,delivered
2032,919,2025-10-24 01:09:00,delivered
2033,182,2024-01-19 04:33:00,processing
2034,712,2026-08-20 01:03:00,delivered
2035,215,2025-08-23 11:39:00,shipped
2036,162,2026-05-08 05:11:00,cancelled
2037,989,2024-11-06 23:51:00,delivered
2038,186,2026-01-17 03:50:00,processing
2039,510,2025-02-21 09:25:00,delivered
2040,931,2025-06-27 19:20:00,pending
2041,27,2025-11-10 00:56:00,delivered
2042,753,2024-10-22 13:02:00,delivered
2043,781,2026-12-11 05:10:00,processing
2044,358,2025-04-01 02:26:00,cancelled
2045,116,2026-09-01 14:26:00,delivered
2046,550,2026-06-20 04:54:00,delivered
2047,653,2024-01-02 09:30:00,delivered
2048,925,2025-06-10 04:20:00,delivered
2049,375,2024-07-16 15:31:00,delivered
2050,873,2025-02-05 04:14:00,delivered
2051,825,2024-10-19 07:42:00,pending
2052,98,2026-04-07 09:56:00,delivered
2053,256,2025-04-08 08:11:00,delivered
2054,309,2025-11-04 22:29:00,delivered
2055,533,2026-11-24 18:56:00,shipped
2056,922,2024-09-26 10:27:00,shipped
2057,149,2024-03-11 23:57:00,delivered
2058,648,2024-04-08 06:11:00,pending
2059,650,2024-03-10 07:10:00,shipped
2060,12,2026-09-11 15:54:00,shipped
2061,644,2026-04-10 14:13:00,delivered
2062,270,2026-06-19 03:47:00,shipped
2063,787,2026-11-19 10:21:00,cancelled
2064,191,2025-06-06 10:51:00,delivered
2065,791,2026-07-23 21:06:00,delivered
2066,351,2026-11-29 08:04:00,delivered
2067,437,2024-02-22 17:08:00,pending
2068,999,2026-07-25 03:07:00,delivered
2069,303,2024-09-15 11:19:00,delivered
2070,567,2024-06-18 16:11:00,shipped
2071,964,2026-11-12 06:09:00,delivered
2072,228,2024-02-04 06:46:00,delivered
2073,539,2024-11-06 18:55:00,delivered
2074,49,2026-12-27 11:34:00,processing
2075,970,2026-12-23 05:23:00,processing
2076,697,2024-12-05 20:40:00,delivered
2077,232,2024-11-07 17:39:00,shipped
2078,208,2025-07-24 01:25:00,shipped
2079,923,2026-12-04 13:57:00,delivered
2080,330,2024-10-05 23:19:00,pending
2081,258,2025-09-30 06:59:00,delivered
2082,609,2024-05-16 01:48:00,shipped
2083,148,2026-09-11 05:48:00,cancelled
2084,1000,2025-05-11 12:50:00,processing
2085,430,2026-03-11 18:12:00,processing
2086,359,2024-05-24 07:17:00,processing
2087,412,2024-09-09 23:47:00,delivered
2088,689,2024-11-06 06:28:00,processing
2089,283,2025-11-01 00:40:00,processing
2090,319,2026-12-09 03:49:00,delivered
2091,483,2025-04-20 21:28:00,shipped
2092,128,2026-07-19 04:04:00,delivered
2093,773,2025-11-30 08:02:00,shipped
2094,913,2025-06-07 03:40:00,delivered
2095,600,2024-12-10 22:44:00,delivered
2096,499,2025-08-19 07:33:00,processing
2097,750,2026-01-12 07:55:00,delivered
2098,507,2026-06-04 13:03:00,delivered
2099,886,2025-07-27 23:46:00,shipped
2100,258,2026-11-06 10:26:00,delivered
2101,258,2025-12-31 02:00:00,processing
2102,826,2026-09-21 07:37:00,delivered
2103,606,2026-06-07 21:17:00,processing
2104,800,2026-09-26 17:38:00,delivered
2105,385,2026-11-28 21:24:00,pending
2106,111,2024-07-20 18:06:00,processing
2107,783,2025-05-03 11:37:00,delivered
2108,926,2026-05-13 12:45:00,delivered
2109,356,2026-06-20 14:36:00,delivered
2110,39,2026-03-27 20:47:00,delivered
2111,686,2024-02-22 06:36:00,processing
2112,646,2025-11-04 03:18:00,cancelled
2113,822,2024-02-28 23:29:00,delivered
2114,260,2026-01-04 21:22:00,shipped
2115,989,2025-05-24 08:28:00,delivered
2116,333,2026-07-27 22:40:00,shipped
2117,813,2024-11-24 06:35:00,delivered
2118,561,2025-10-21 23:25:00,delivered
2119,800,2024-12-18 15:54:00,pending
2120,361,2025-04-11 10:53:00,shipped
2121,937,2024-07-04 20:25:00,shipped
2122,510,2025-01-16 12:12:00,shipped
2123,725,2026-09-21 11:21:00,delivered
2124,918,2026-01-10 05:10:00,shipped
2125,115,2025-01-23 18:19:00,cancelled
2126,718,2025-08-29 17:34:00,processing
2127,634,2024-06-04 06:05:00,pending
2128,613,2026-04-08 08:09:00,delivered
2129,546,2025-12-25 12:08:00,cancelled
2130,107,2025-08-24 19:36:00,cancelled
2131,332,2025-04-05 14:52:00,pending
2132,562,2024-11-13 21:17:00,pending
2133,230,2025-03-24 07:56:00,processing
2134,664,2025-03-18 04:00:00,shipped
2135,988,2024-02-12 19:30:00,delivered
2136,425,2025-01-28 13:11:00,delivered
2137,595,2026-03-29 20:36:00,delivered
2138,397,2025-06-19 22:50:00,cancelled
2139,823,2025-06-23 13:23:00,shipped
2140,948,2025-04-25 10:34:00,shipped
2141,982,2024-10-02 10:55:00,delivered
2142,720,2025-05-20 17:37:00,processing
2143,940,2026-11-05 22:30:00,delivered
2144,108,2025-04-11 23:22:00,delivered
2145,661,2025-04-03 14:17:00,delivered
2146,55,2026-07-31 19:28:00,delivered
2147,447,2024-05-12 05:01:00,delivered
2148,573,2024-04-27 11:30:00,delivered
2149,152,2024-05-10 21:22:00,pending
2150,737,2025-07-19 18:16:00,cancelled
2151,746,2024-02-26 22:38:00,delivered
2152,722,2024-09-30 12:13:00,delivered
2153,318,2025-09-15 10:14:00,delivered
2154,897,2026-11-06 13:09:00,delivered
2155,698,2025-10-06 00:39:00,pending
2156,773,2026-01-03 18:07:00,delivered
2157,73,2024-05-10 16:26:00,delivered
2158,751,2025-02-02 07:38:00,delivered
2159,184,2025-01-06 00:41:00,cancelled
2160,747,2024-09-01 10:05:00,pending
2161,414,2026-03-04 13:24:00,delivered
2162,142,2025-12-04 05:06:00,shipped
2163,182,2026-05-31 08:31:00,pending
2164,267,2026-04-02 06:14:00,shipped
2165,663,2024-06-16 10:28:00,delivered
2166,537,2025-06-11 00:56:00,delivered
2167,571,2024-05-01 21:23:00,pending
2168,2,2026-12-19 00:00:00,shipped
2169,314,2024-02-26 18:36:00,shipped
2170,72,2024-12-19 06:40:00,delivered
2171,187,2025-03-23 11:06:00,delivered
2172,935,2024-11-12 19:23:00,delivered
2173,913,2026-06-21 22:54:00,delivered
2174,182,2026-11-05 04:52:00,delivered
2175,32,2024-03-20 17:56:00,cancelled
2176,964,2024-09-03 09:59:00,shipped
2177,358,2025-01-04 18:33:00,processing
2178,103,2026-10-16 06:38:00,processing
2179,628,2025-11-21 14:59:00,delivered
2180,852,2026-03-07 14:07:00,delivered
2181,68,2025-11-23 07:23:00,processing
2182,984,2026-10-02 06:50:00,shipped
2183,367,2024-04-30 15:51:00,delivered
2184,676,2024-07-21 16:05:00,delivered
2185,329,2026-12-15 18:36:00,delivered
2186,535,2026-03-18 17:41:00,processing
2187,329,2024-10-04 14:48:00,processing
2188,967,2026-05-23 12:27:00,shipped
2189,503,2024-02-18 15:06:00,shipped
2190,496,2026-03-07 09:31:00,cancelled
2191,790,2025-08-11 21:44:00,pending
2192,852,2024-03-26 06:05:00,shipped
2193,602,2024-12-21 20:20:00,delivered
2194,548,2024-02-27 01:19:00,shipped
2195,361,2024-04-17 21:55:00,shipped
2196,521,2026-12-09 05:32:00,shipped
2197,716,2024-04-01 06:06:00,delivered
2198,191,2025-03-29 22:20:00,pending
2199,209,2026-10-11 06:36:00,delivered
2200,16,2024-04-02 12:13:00,cancelled
2201,120,2025-08-17 00:57:00,processing
2202,834,2025-11-08 05:24:00,delivered
2203,381,2026-04-03 01:09:00,processing
2204,253,2025-06-12 13:43:00,delivered
2205,885,2025-09-26 06:56:00,delivered
2206,936,2025-07-12 13:44:00,pending
2207,844,2026-04-27 12:17:00,delivered
2208,195,2026-09-26 08:38:00,pending
2209,710,2026-03-20 01:44:00,delivered
2210,132,2025-04-01 02:40:00,processing
2211,163,2026-09-27 02:11:00,delivered
2212,172,2025-06-09 21:45:00,cancelled
2213,408,2025-08-06 17:18:00,shipped
2214,584,2025-06-19 03:48:00,processing
2215,843,2025-02-17 02:35:00,delivered
2216,206,2024-09-17 16:02:00,delivered
2217,112,2024-08-16 07:02:00,delivered
2218,189,2024-06-20 22:51:00,pending
2219,447,2026-01-29 14:47:00,processing
2220,612,2024-03-25 21:59:00,delivered
2221,998,2025-01-22 06:46:00,shipped
2222,583,2024-01-30 04:21:00,delivered
2223,257,2024-12-25 11:29:00,processing
2224,660,2024-04-25 12:24:00,processing
2225,299,2026-11-01 02:14:00,processing
2226,200,2025-11-18 21:46:00,shipped
2227,893,2026-06-21 02:53:00,processing
2228,542,2025-08-12 17:10:00,processing
2229,988,2025-10-12 01:07:00,delivered
2230,420,2026-11-26 17:01:00,delivered
2231,174,2025-10-20 11:02:00,processing
2232,107,2025-04-23 00:24:00,pending
2233,60,2026-03-04 18:07:00,delivered
2234,781,2024-03-13 18:34:00,pending
2235,665,2026-09-02 18:41:00,shipped
2236,703,2026-03-03 14:58:00,delivered
2237,700,2026-10-01 19:16:00,shipped
2238,652,2026-07-20 15:58:00,delivered
2239,466,2026-01-07 07:09:00,shipped
2240,749,2024-12-23 12:16:00,delivered
2241,377,2024-02-12 13:51:00,shipped
2242,44,2026-07-30 13:45:00,delivered
2243,873,2025-04-09 12:08:00,delivered
2244,362,2025-03-02 12:26:00,delivered
2245,472,2026-07-15 14:24:00,delivered
2246,346,2025-10-29 21:25:00,processing
2247,543,2025-02-25 07:13:00,delivered
2248,583,2025-02-02 23:42:00,delivered
2249,373,2026-08-06 17:55:00,delivered
2250,419,2026-02-06 20:19:00,processing
2251,145,2026-08-21 03:34:00,delivered
2252,308,2026-04-24 01:12:00,processing
2253,565,2024-11-16 21:24:00,cancelled
2254,443,2025-01-04 14:01:00,delivered
2255,396,2024-12-18 08:47:00,delivered
2256,788,2024-11-15 20:25:00,delivered
2257,821,2025-02-09 04:26:00,shipped
2258,252,2024-09-24 15:20:00,delivered
2259,782,2026-12-22 23:40:00,delivered
2260,693,2024-07-17 02:05:00,pending
2261,943,2024-04-18 10:54:00,pending
2262,954,2025-12-31 06:47:00,processing
2263,219,2025-09-21 02:23:00,delivered
2264,324,2026-07-03 15:21:00,delivered
2265,297,2025-09-13 03:51:00,delivered
2266,923,2024-11-07 05:26:00,processing
2267,933,2026-04-19 05:35:00,delivered
2268,481,2025-07-29 22:54:00,cancelled
2269,1000,2024-08-20 21:09:00,cancelled
2270,100,2024-03-21 04:56:00,shipped
2271,389,2026-09-03 05:49:00,pending
2272,705,2026-01-12 14:37:00,delivered
2273,459,2024-02-10 15:42:00,delivered
2274,907,2025-11-26 02:56:00,shipped
2275,182,2024-10-03 19:19:00,delivered
2276,939,2024-11-02 03:59:00,delivered
2277,685,2025-02-07 20:20:00,shipped
2278,812,2024-06-19 11:38:00,cancelled
2279,507,2024-02-02 19:57:00,delivered
2280,174,2026-01-17 08:12:00,delivered
2281,533,2024-02-18 15:20:00,cancelled
2282,54,2025-05-04 22:19:00,shipped
2283,444,2025-11-22 01:17:00,delivered
2284,778,2026-07-27 21:05:00,shipped
2285,33,2024-09-24 19:00:00,delivered
2286,20,2025-09-11 12:12:00,cancelled
2287,390,2026-03-06 01:44:00,delivered
2288,714,2026-02-07 10:23:00,delivered
2289,875,2026-05-19 13:45:00,shipped
2290,966,2025-12-10 23:16:00,delivered
2291,501,2025-07-30 08:05:00,cancelled
2292,941,2024-06-22 21:58:00,shipped
2293,522,2024-08-20 00:51:00,processing
2294,781,2024-08-07 07:04:00,processing
2295,67,2024-11-11 18:51:00,processing
2296,90,2024-06-03 00:46:00,pending
2297,827,2025-11-29 19:04:00,processing
2298,642,2026-08-01 20:55:00,shipped
2299,681,2024-08-04 19:07:00,pending
2300,143,2025-02-12 23:59:00,pending
2301,94,2024-07-06 00:27:00,delivered
2302,239,2025-03-06 01:45:00,pending
2303,329,2026-12-20 06:30:00,delivered
2304,726,2026-10-11 19:45:00,processing
2305,295,2024-05-05 14:11:00,delivered
2306,82,2024-12-26 06:16:00,processing
2307,556,2025-01-22 22:07:00,delivered
2308,78,2025-01-20 05:54:00,shipped
2309,234,2024-11-28 12:40:00,delivered
2310,304,2026-04-24 16:40:00,shipped
2311,437,2025-05-28 11:47:00,processing
2312,8,2025-05-30 09:48:00,processing
2313,64,2024-05-08 15:22:00,cancelled
2314,62,2026-05-30 02:43:00,delivered
2315,734,2026-07-02 00:47:00,delivered
2316,327,2026-01-10 22:43:00,delivered
2317,983,2024-05-14 18:16:00,delivered
2318,327,2026-07-12 11:47:00,delivered
2319,380,2026-10-20 09:48:00,delivered
2320,560,2025-01-24 07:37:00,processing
2321,708,2025-12-23 13:29:00,delivered
2322,333,2026-04-05 14:55:00,delivered
2323,464,2024-11-08 04:47:00,delivered
2324,430,2024-02-20 04:50:00,shipped
2325,892,2024-11-01 12:23:00,pending
2326,811,2024-12-19 04:37:00,cancelled
2327,223,2024-07-13 00:25:00,delivered
2328,278,2025-11-21 06:01:00,delivered
2329,163,2025-09-13 17:17:00,processing
2330,499,2026-10-19 13:27:00,cancelled
2331,164,2026-09-25 21:03:00,shipped
2332,109,2024-05-17 10:45:00,delivered
2333,297,2024-10-16 07:33:00,cancelled
2334,823,2025-03-19 13:31:00,pending
2335,316,2024-11-20 10:40:00,shipped
2336,634,2026-05-28 19:07:00,delivered
2337,543,2025-07-31 10:46:00,shipped
2338,706,2024-09-19 11:36:00,cancelled
2339,65,2024-02-06 14:23:00,shipped
2340,215,2025-10-30 22:14:00,cancelled
2341,925,2025-10-02 20:58:00,cancelled
2342,488,2025-07-28 17:21:00,delivered
2343,340,2025-02-02 04:20:00,delivered
2344,587,2025-04-13 22:37:00,delivered
2345,833,2025-05-25 15:36:00,delivered
2346,20,2025-10-03 16:56:00,pending
2347,769,2024-10-30 19:20:00,pending
2348,503,2026-08-05 19:57:00,delivered
2349,982,2025-06-28 02:28:00,shipped
2350,198,2025-07-19 22:09:00,shipped
2351,797,2024-04-30 15:15:00,processing
2352,4,2025-11-01 11:52:00,delivered
2353,576,2024-10-26 08:20:00,delivered
2354,322,2025-02-13 20:12:00,cancelled
2355,612,2024-09-03 09:46:00,pending
2356,907,2025-02-03 16:51:00,delivered
2357,255,2026-02-09 13:44:00,delivered
2358,12,2025-09-02 08:13:00,processing
2359,26,2024-02-29 20:41:00,delivered
2360,81,2026-01-24 14:49:00,cancelled
2361,152,2026-07-03 20:24:00,delivered
2362,609,2026-06-28 10:06:00,cancelled
2363,467,2025-07-19 06:45:00,delivered
2364,292,2024-11-29 18:08:00,shipped
2365,18,2024-09-10 01:55:00,shipped
2366,489,2026-01-25 04:20:00,delivered
2367,385,2024-02-22 20:27:00,delivered
2368,406,2024-12-30 10:39:00,delivered
2369,36,2025-08-02 10:36:00,delivered
2370,41,2026-11-13 01:46:00,delivered
2371,136,2026-10-14 02:59:00,pending
2372,156,2024-07-28 16:10:00,cancelled
2373,241,2024-07-07 11:22:00,shipped
2374,423,2025-12-04 02:31:00,shipped
2375,64,2026-12-10 13:41:00,delivered
2376,712,2024-11-13 17:52:00,pending
