order_item_id,order_id,product_id,quantity,price
6755,2274,1109,2,1592.7
6756,2274,1891,5,330.7
6757,2275,218,5,956.37
6758,2275,518,6,1880.47
6759,2276,1023,10,957.24
6760,2276,152,1,2378.02
6761,2277,557,8,2565.83
6762,2277,1007,4,4919.15
6763,2277,307,9,4439.05
6764,2278,1508,7,2197.79
6765,2278,1508,1,4297.45
6766,2278,1458,1,4491.59
6767,2279,1142,10,4545.75
6768,2280,79,2,2689.08
6769,2280,929,5,3249.21
6770,2280,179,8,4815.94
6771,2280,729,5,1332.0
6772,2281,521,4,3229.53
6773,2282,1696,3,1147.19
6774,2282,596,8,868.01
6775,2283,1297,1,4401.72
6776,2283,1376,4,2543.13
6777,2283,736,4,1557.87
6778,2284,1190,6,1036.22
6779,2284,390,8,2403.04
6780,2284,1790,5,3889.27
6781,2284,340,3,3220.52
6782,2285,1069,5,3644.04
6783,2285,469,7,715.06
6784,2285,669,1,1648.13
6785,2285,569,4,2541.03
6786,2286,717,6,4925.53
6787,2286,1109,10,536.01
6788,2286,1025,9,2852.65
6789,2287,918,5,1403.85
6790,2288,686,2,1154.38
6791,2288,1436,1,4034.89
6792,2288,1536,4,767.2
6793,2288,1636,2,4501.62
6794,2288,236,2,4282.73
6795,2289,1599,2,3810.74
6796,2289,1299,10,2305.17
6797,2289,949,2,3214.85
6798,2289,299,3,3977.93
6799,2290,416,9,522.74
6800,2290,166,1,4519.29
6801,2290,866,5,4017.91
6802,2290,1866,10,2755.17
6803,2290,266,9,2421.91
6804,2291,584,5,3927.3
6805,2292,118,7,1687.21
6806,2292,1110,2,1607.06
6807,2292,1910,4,3129.58
6808,2292,780,7,820.5
6809,2292,838,4,3864.44
6810,2293,789,6,1374.16
6811,2293,566,5,2183.18
6812,2293,1585,6,3492.15
6813,2293,880,10,4529.32
6814,2293,1174,3,124.82
6815,2294,734,6,2343.2
6816,2294,934,2,2073.29
6817,2294,434,10,3425.62
6818,2295,340,6,972.73
6819,2295,851,3,246.97
6820,2295,1242,10,3271.83
6821,2295,264,7,774.48
6822,2296,953,1,111.88
6823,2296,103,9,1457.07
6824,2297,1034,9,1638.11
6825,2297,284,10,1157.96
6826,2297,984,2,2500.0
6827,2297,1384,6,2550.06
6828,2298,1905,6,1202.64
6829,2298,991,7,4556.52
6830,2298,421,7,2224.1
6831,2298,560,1,3395.24
6832,2298,109,8,4452.35
6833,2299,1876,9,4160.12
6834,2299,1626,4,2073.33
6835,2300,1178,10,2903.71
6836,2301,1692,4,4957.2
6837,2301,68,8,2655.14
6838,2301,181,3,1025.03
6839,2301,382,10,1395.43
6840,2302,1916,5,291.19
6841,2302,75,3,1911.46
6842,2302,1894,10,1874.5
6843,2302,1111,4,2012.42
6844,2302,451,5,412.54
6845,2303,1628,5,1726.85
6846,2303,1004,10,1414.17
6847,2303,902,9,2704.41
6848,2303,1910,7,2601.21
6849,2303,1298,1,2731.63
6850,2304,1074,10,3814.05
6851,2304,1873,3,147.58
6852,2304,1442,10,1980.52
6853,2304,1533,5,3636.72
6854,2304,127,2,2405.27
6855,2305,727,6,4182.89
6856,2305,1968,4,3023.62
6857,2305,266,2,3150.77
6858,2306,71,1,2743.27
6859,2306,71,8,4616.49
6860,2306,1721,8,4352.17
6861,2307,1931,8,327.72
6862,2308,512,2,4199.24
6863,2308,273,6,4380.75
6864,2309,1289,10,671.68
6865,2309,828,6,2647.61
6866,2309,427,7,2353.86
6867,2309,82,5,1158.03
6868,2309,404,7,161.67
6869,2310,1034,8,3674.85
6870,2310,484,6,81.76
6871,2310,284,1,3453.87
6872,2310,1084,5,3585.58
6873,2310,1284,8,4885.18
6874,2311,1033,7,3383.92
6875,2312,165,3,2846.41
6876,2312,215,8,4987.69
6877,2312,1515,1,2261.34
6878,2313,1123,4,2716.01
6879,2313,1490,7,1517.61
6880,2313,797,2,351.03
6881,2313,1516,8,2765.09
6882,2314,1680,5,3117.52
6883,2315,1921,10,372.18
6884,2315,1771,3,2438.75
6885,2315,1121,5,3143.28
6886,2315,271,5,4778.84
6887,2316,1649,7,4241.52
6888,2317,1064,4,593.86
6889,2317,1764,8,939.08
6890,2318,279,5,3226.81
6891,2319,1198,5,639.56
6892,2320,1994,5,1669.64
6893,2320,177,3,4693.72
6894,2320,401,1,3192.33
6895,2320,108,4,1786.01
6896,2320,1001,3,3218.55
6897,2321,1325,1,4274.83
6898,2321,1773,4,2928.05
6899,2321,1788,3,4140.42
6900,2322,47,1,2508.58
6901,2322,1947,4,3151.45
6902,2323,839,5,780.45
6903,2324,847,9,3334.83
6904,2324,297,2,4230.62
6905,2324,1847,3,984.64
6906,2324,1297,2,3439.58
6907,2324,997,1,4138.65
6908,2325,1240,6,2043.28
6909,2326,598,1,4301.25
6910,2327,1954,1,4050.68
6911,2328,127,8,2751.9
6912,2329,1895,10,1286.96
6913,2330,524,4,3363.09
6914,2330,1324,2,3751.52
6915,2331,375,7,1847.25
6916,2331,225,7,1726.05
6917,2331,525,1,2414.87
6918,2331,325,3,384.42
6919,2332,837,6,322.35
6920,2332,448,3,367.63
6921,2332,1772,3,457.98
6922,2333,208,5,4384.14
6923,2334,799,5,1641.99
6924,2335,1352,6,665.94
6925,2335,502,2,4936.86
6926,2335,102,5,4080.74
6927,2335,252,6,1274.77
6928,2335,502,8,62.09
6929,2336,1333,9,4118.94
6930,2336,1233,3,3144.81
6931,2337,1720,7,4875.2
6932,2337,500,8,4205.7
6933,2338,424,1,652.75
6934,2338,574,6,2527.94
6935,2338,274,2,3407.84
6936,2338,1374,2,1898.32
6937,2338,124,6,4981.8
6938,2339,490,8,659.9
6939,2339,40,1,3809.56
6940,2339,1540,7,503.97
6941,2340,602,2,3319.86
6942,2340,1852,7,656.87
6943,2340,1652,10,3368.8
6944,2340,202,1,2154.32
6945,2340,1952,2,290.21
6946,2341,1593,7,2384.54
6947,2341,1868,7,4307.64
6948,2342,83,10,4885.18
6949,2342,583,5,2741.81
6950,2342,1583,6,1848.21
6951,2342,233,5,2902.2
6952,2342,1583,9,1741.03
6953,2343,999,8,580.69
6954,2343,171,6,2079.25
6955,2343,1006,9,2897.49
6956,2344,310,2,4059.44
6957,2344,510,2,1660.18
6958,2344,760,9,2996.76
6959,2344,760,7,59.65
6960,2345,1292,3,146.46
6961,2345,792,5,2586.41
6962,2345,542,5,148.85
6963,2345,142,6,769.24
6964,2345,292,8,3847.36
6965,2346,1305,3,1459.36
6966,2346,1605,8,537.59
6967,2346,1955,3,1740.95
6968,2346,455,10,3097.67
6969,2346,405,10,3517.33
6970,2347,1802,1,990.14
6971,2347,1694,7,2866.37
6972,2347,480,3,4202.56
6973,2347,1259,2,4728.25
6974,2348,535,1,4559.95
6975,2348,935,9,1805.42
6976,2348,1585,8,3517.08
6977,2348,585,5,2002.71
6978,2348,185,9,4400.06
6979,2349,696,10,2395.07
6980,2349,1403,2,4920.59
6981,2349,1127,5,4623.21
6982,2349,1671,3,4729.54
6983,2350,1747,3,222.2
6984,2350,747,1,3615.46
6985,2350,947,4,2104.31
6986,2350,1347,9,4060.19
6987,2351,887,9,922.38
6988,2351,437,2,2720.17
6989,2351,1837,8,2094.73
6990,2351,1537,2,860.37
6991,2351,487,10,1380.86
6992,2352,1826,4,3176.69
6993,2352,143,10,583.05
6994,2352,759,8,3639.04
6995,2353,825,3,2508.52
6996,2353,125,5,4789.14
6997,2353,1925,5,2298.53
6998,2353,1275,1,4135.77
6999,2354,1949,1,2294.87
7000,2354,879,7,768.46
7001,2354,964,10,818.0
7002,2354,533,6,708.78
7003,2354,747,6,3387.61
7004,2355,891,9,657.13
7005,2355,691,3,4199.03
7006,2355,891,1,229.49
7007,2356,1371,5,151.02
7008,2356,671,5,1036.09
7009,2356,471,10,1059.61
7010,2357,893,4,1174.79
7011,2357,43,10,3284.51
7012,2357,1343,3,1465.77
7013,2357,743,4,2814.9
7014,2358,459,2,3732.29
7015,2358,309,2,231.6
7016,2358,1159,4,2459.6
7017,2359,1058,9,4058.97
7018,2360,1388,6,3857.57
7019,2360,1688,4,1421.51
7020,2361,1023,2,711.52
7021,2361,1424,9,1459.9
7022,2361,1414,4,3801.67
7023,2362,1779,9,2346.4
7024,2362,754,1,1295.72
7025,2362,1132,10,3689.93
7026,2363,1058,8,1134.87
7027,2364,670,10,4586.73
7028,2364,209,1,3096.17
7029,2365,616,6,4838.41
7030,2365,66,10,3813.87
7031,2366,1133,10,2742.86
7032,2366,1499,4,4836.18
7033,2367,984,4,1666.02
7034,2367,1334,9,342.03
7035,2368,1691,9,385.7
7036,2368,1191,9,2704.45
7037,2368,1091,6,4726.58
7038,2368,1391,6,381.1
7039,2368,1141,6,2082.15
7040,2369,1659,1,234.13
7041,2369,1759,4,1987.82
7042,2369,909,8,238.87
7043,2370,1669,9,4493.67
7044,2370,1069,10,588.34
7045,2370,1269,3,3121.65
7046,2370,1919,5,2242.44
7047,2370,1869,4,1018.25
7048,2371,1139,8,3932.43
7049,2371,489,2,1256.5
7050,2371,39,1,1036.12
7051,2371,539,8,2177.74
7052,2372,1213,2,2952.01
7053,2373,1219,10,2366.32
7054,2374,894,3,2465.53
7055,2374,194,2,4891.05
7056,2374,1044,7,872.34
7057,2375,753,9,1447.42
7058,2375,996,10,95.81
7059,2376,205,9,2565.37
7060,2376,1605,10,3221.35
7061,2377,1728,8,121.77
7062,2378,1199,5,489.17
7063,2378,1999,7,2809.29
7064,2378,999,9,4780.67
7065,2379,1464,2,3148.15
7066,2379,1114,6,1038.18
7067,2379,1014,5,96.25
7068,2380,1119,4,255.92
7069,2380,1769,9,376.72
7070,2381,1190,4,1387.9
7071,2382,1165,7,2300.88
7072,2382,65,5,4272.84
7073,2382,915,6,4235.67
7074,2382,1315,4,3093.48
7075,2383,1187,9,4220.34
7076,2383,187,3,2430.28
7077,2384,909,3,3665.94
7078,2384,959,7,1037.94
7079,2384,1709,9,4757.63
7080,2385,959,2,1932.54
7081,2386,1686,6,2651.36
7082,2387,1552,4,1604.46
7083,2387,302,9,1097.48
7084,2387,1252,5,930.82
7085,2387,602,2,4678.18
7086,2388,1335,6,2393.53
7087,2388,1597,7,503.69
7088,2389,654,9,1549.21
7089,2389,1154,2,4414.37
7090,2389,954,3,855.34
7091,2390,1351,4,98.03
7092,2390,601,1,176.27
7093,2390,701,9,3757.43
7094,2390,1851,6,3275.58
7095,2390,801,4,824.55
7096,2391,1252,8,4508.51
7097,2391,302,1,1344.97
7098,2391,1752,9,4693.83
7099,2392,71,3,1513.73
7100,2392,171,1,2825.05
7101,2392,821,4,746.9
7102,2393,1082,6,4479.7
7103,2394,629,5,3323.58
7104,2394,129,5,1137.56
7105,2394,1129,1,673.32
7106,2394,329,2,3706.81
7107,2394,1229,3,183.47
7108,2395,1822,8,4454.64
7109,2395,422,7,723.24
7110,2395,722,9,3715.5
7111,2395,222,3,2312.47
7112,2396,513,3,2040.35
7113,2396,413,10,93.63
7114,2396,1113,8,1793.38
7115,2396,1013,2,2357.15
7116,2396,963,6,1424.76
7117,2397,192,9,656.64
7118,2397,842,8,996.83
7119,2397,1292,7,1589.66
7120,2398,1489,9,83.08
7121,2399,1114,9,3271.83
7122,2399,1914,2,3525.08
7123,2400,1375,6,4811.21
7124,2400,630,6,1519.13
7125,2400,908,5,4482.45
7126,2400,832,9,2724.66
7127,2401,351,5,4321.5
7128,2401,951,9,3950.4
7129,2401,101,9,3283.63
7130,2401,1551,9,705.98
7131,2401,401,7,134.81
7132,2402,1604,9,1559.14
7133,2402,1104,3,881.36
7134,2402,454,6,3834.94
7135,2403,608,4,4911.52
7136,2403,1831,8,2132.35
7137,2404,273,4,3534.56
7138,2404,473,10,3017.12
7139,2404,173,6,4047.57
7140,2404,1523,6,1598.98
7141,2404,923,9,1184.22
7142,2405,1373,5,405.98
7143,2406,1839,5,1279.4
7144,2406,966,10,2450.65
7145,2406,1311,3,3466.0
7146,2406,1715,1,969.54
7147,2406,562,3,4682.27
7148,2407,482,8,4468.63
7149,2408,1260,3,2650.23
7150,2409,1581,6,737.77
7151,2409,1381,7,4240.7
7152,2409,1981,2,200.96
7153,2409,1481,9,1471.85
7154,2409,81,1,4057.02
7155,2410,1864,8,3450.58
7156,2410,1349,8,1719.35
7157,2410,1416,3,1249.02
7158,2410,1016,7,998.88
7159,2411,1476,8,844.23
7160,2411,276,3,2598.34
7161,2411,876,1,4076.26
7162,2411,676,5,3535.73
7163,2412,856,3,3703.07
7164,2412,1456,9,4546.52
7165,2413,1156,8,1532.08
7166,2413,156,6,3523.81
7167,2413,106,8,3871.87
7168,2413,1756,4,2504.26
7169,2413,206,1,4451.06
7170,2414,1878,4,1135.11
7171,2414,70,7,3876.85
7172,2414,355,9,1922.16
7173,2415,289,8,3277.14
7174,2416,1218,2,3367.38
7175,2416,477,7,3296.67
7176,2417,866,3,2969.92
7177,2417,666,4,406.77
7178,2417,166,1,423.15
7179,2417,1066,2,2733.87
7180,2417,1166,6,1394.17
7181,2418,1544,9,2455.95
7182,2418,532,1,4409.95
7183,2418,587,9,474.89
7184,2419,968,8,3081.83
7185,2419,1218,4,755.66
7186,2419,1818,6,1054.23
7187,2419,1568,8,1279.77
7188,2420,695,3,4636.81
7189,2420,895,1,3529.84
7190,2421,1627,6,4008.07
7191,2421,1227,6,907.34
7192,2421,227,2,4703.89
7193,2421,1077,7,753.02
7194,2422,425,9,2485.4
7195,2422,525,3,712.16
7196,2423,1200,10,4171.64
7197,2423,118,4,4003.48
7198,2424,1200,4,4389.11
7199,2424,350,5,1310.64
7200,2425,217,9,3074.83
7201,2425,17,1,397.33
7202,2425,717,4,3202.69
7203,2425,617,8,3934.47
7204,2425,1317,3,2778.73
7205,2426,899,4,1582.49
7206,2426,1499,8,4168.22
7207,2426,1999,1,2347.41
7208,2426,1599,8,2588.43
7209,2427,663,7,1551.61
7210,2427,1734,3,710.93
7211,2427,77,2,1344.11
7212,2427,353,7,3420.41
7213,2428,1801,8,2889.37
7214,2428,751,7,3791.77
7215,2429,445,5,2344.54
7216,2429,495,8,4181.52
7217,2429,595,7,3746.7
7218,2430,1145,4,2259.97
7219,2430,845,7,642.47
7220,2431,1964,6,4925.14
7221,2432,977,5,3116.72
7222,2432,1427,1,2009.65
7223,2432,1927,10,874.84
7224,2432,527,2,3759.33
7225,2433,1909,6,2172.65
7226,2433,255,3,3101.13
7227,2433,178,3,2302.9
7228,2433,711,9,666.03
7229,2433,1353,4,2056.04
7230,2434,1501,10,1132.89
7231,2434,501,4,2802.95
7232,2434,951,10,1731.36
7233,2435,1130,3,3393.12
7234,2436,1744,1,1005.25
7235,2436,544,10,2281.13
7236,2436,194,6,452.84
7237,2436,644,2,924.32
7238,2437,38,8,4748.15
7239,2438,1116,3,3399.93
7240,2438,654,8,4663.39
7241,2439,951,2,1704.45
7242,2439,852,9,3684.5
7243,2439,250,10,4784.93
7244,2440,1039,1,2620.86
7245,2440,1790,2,4149.6
7246,2440,622,6,4246.14
7247,2440,20,2,881.34
7248,2441,831,7,2435.15
7249,2442,208,7,1483.75
7250,2442,1258,4,1255.18
7251,2442,1089,4,2306.12
7252,2442,797,4,657.92
7253,2443,1695,1,4928.39
7254,2443,618,2,248.0
7255,2443,897,8,2316.27
7256,2443,820,6,1270.29
7257,2444,506,10,2702.69
7258,2444,606,1,918.19
7259,2444,306,3,332.7
7260,2444,1556,10,4241.16
7261,2444,706,4,1688.79
7262,2445,1901,6,1736.1
7263,2445,1051,7,2518.03
7264,2445,1951,1,101.89
7265,2446,936,9,145.65
7266,2446,1636,9,2321.25
7267,2446,186,4,1407.65
7268,2446,286,2,1989.84
7269,2447,153,3,4331.74
7270,2447,1053,8,4874.71
7271,2447,103,1,274.18
7272,2447,703,6,2072.33
7273,2447,653,1,2568.6
7274,2448,1936,3,4351.35
7275,2448,1636,5,4064.97
7276,2448,186,10,1344.75
7277,2448,1936,8,1443.82
7278,2449,974,4,2877.99
7279,2449,324,8,2105.86
7280,2449,324,9,4446.8
7281,2449,1474,6,1022.18
7282,2449,1524,10,1198.17
7283,2450,545,9,2038.36
7284,2450,1245,2,2742.31
7285,2450,195,10,4618.02
7286,2451,1540,10,1952.52
7287,2451,1290,8,3524.42
7288,2451,840,8,3456.42
7289,2451,940,10,1844.26
7290,2452,1453,7,1776.92
7291,2452,1003,2,4689.55
7292,2452,1453,4,4931.41
7293,2452,1153,5,2652.25
7294,2452,1953,9,4953.2
7295,2453,1775,1,668.61
7296,2453,1888,6,4641.68
7297,2453,1792,2,2553.03
7298,2453,1068,3,3324.14
7299,2454,254,3,4065.15
7300,2454,1518,1,1860.29
7301,2454,10,4,1644.28
7302,2454,322,6,3197.65
7303,2455,1095,4,4769.25
7304,2455,695,9,942.09
7305,2455,795,7,4857.68
7306,2455,345,1,2209.77
7307,2455,1945,8,228.31
7308,2456,1851,8,3662.12
7309,2456,151,10,880.38
7310,2457,193,9,3557.12
7311,2457,1267,1,3064.76
7312,2457,1951,6,4562.13
7313,2457,1449,1,3946.29
7314,2458,397,7,3495.31
7315,2458,297,5,3620.93
7316,2458,397,1,455.68
7317,2458,997,10,4957.11
7318,2458,1847,8,1109.45
7319,2459,11,3,4362.86
7320,2460,476,5,3361.13
7321,2460,126,2,3110.91
7322,2461,1165,8,1250.68
7323,2461,263,5,4540.4
7324,2462,1072,4,1635.07
7325,2463,1566,5,803.62
7326,2463,766,10,4952.3
7327,2463,1566,7,4889.92
7328,2463,866,7,4106.41
7329,2464,579,10,466.45
7330,2464,1329,3,2662.32
7331,2464,829,1,96.01
7332,2464,429,4,3230.24
7333,2464,1879,1,3180.14
7334,2465,1400,4,1978.33
7335,2465,150,3,1209.43
7336,2465,150,4,1049.12
7337,2465,1350,2,2762.53
7338,2466,591,8,1788.81
7339,2466,1341,2,3457.03
7340,2466,1191,6,830.95
7341,2467,1136,8,3571.75
7342,2467,336,4,751.49
7343,2467,36,4,2279.75
7344,2467,1586,1,2917.85
7345,2467,1786,4,567.79
7346,2468,640,4,3037.95
7347,2468,598,2,1678.7
7348,2468,1873,4,1146.75
7349,2469,1363,1,4126.8
7350,2469,1613,1,634.67
7351,2469,813,9,399.38
7352,2470,1235,10,4350.54
7353,2470,1285,1,1272.02
7354,2470,585,1,3835.55
7355,2471,1187,9,3700.23
7356,2471,1337,7,3158.11
7357,2471,1787,1,1950.47
7358,2471,587,7,369.67
7359,2472,1682,8,736.59
7360,2473,614,8,2505.96
7361,2473,64,8,3885.55
7362,2473,864,6,4610.87
7363,2473,1064,4,2762.89
7364,2474,995,5,3251.49
7365,2474,145,3,555.95
7366,2474,895,1,3650.01
7367,2474,1695,9,3086.83
7368,2475,1039,4,3617.15
7369,2475,1789,10,4733.92
7370,2476,501,1,1680.85
7371,2476,1985,7,2537.5
7372,2476,1464,8,1159.82
7373,2476,618,6,4068.72
7374,2476,274,3,2010.19
7375,2477,723,10,4511.13
7376,2477,1805,9,4660.0
7377,2477,362,6,1252.07
7378,2478,814,2,94.54
7379,2479,1284,7,4699.11
7380,2480,681,2,60.73
7381,2481,1437,6,66.18
7382,2482,1143,5,4366.13
7383,2482,1528,3,2275.92
7384,2482,962,7,4519.79
7385,2482,348,6,4011.66
7386,2482,810,1,1838.31
7387,2483,1497,6,4189.61
7388,2483,1717,2,1877.66
7389,2484,482,3,1296.3
7390,2484,1187,8,4965.16
7391,2484,1016,3,3267.84
7392,2484,533,9,2961.67
7393,2485,1450,8,3783.03
7394,2485,647,7,4958.14
7395,2485,1259,2,2892.97
7396,2485,1824,5,2145.68
7397,2485,1807,6,1924.39
7398,2486,61,4,964.45
7399,2487,1183,10,1549.61
7400,2487,533,8,675.64
7401,2487,1083,4,3474.18
7402,2487,1133,6,711.13
7403,2487,1133,9,730.78
7404,2488,1094,1,3331.46
7405,2488,1744,3,1779.34
7406,2488,194,1,107.34
7407,2488,394,3,3888.27
7408,2488,1344,10,3782.63
7409,2489,319,3,4431.64
7410,2489,819,4,1344.28
7411,2489,1369,8,3301.54
7412,2489,69,10,2949.15
7413,2489,969,8,4411.48
7414,2490,1332,7,383.49
7415,2490,76,2,3270.13
7416,2490,1545,2,2323.67
7417,2490,892,9,2692.72
7418,2490,145,9,3604.87
7419,2491,762,7,3076.4
7420,2492,309,9,4626.66
7421,2492,459,5,1557.42
7422,2492,1809,5,2028.77
7423,2492,459,2,2329.47
7424,2493,747,2,2233.4
7425,2493,1497,1,1508.02
7426,2493,1647,5,3235.96
7427,2494,705,5,1707.8
7428,2494,355,2,3452.61
7429,2494,1955,9,4412.23
7430,2495,315,9,593.35
7431,2495,1665,7,4024.01
7432,2496,238,6,1996.22
7433,2497,1804,3,2187.61
7434,2498,1050,2,2133.58
7435,2498,1398,5,4979.33
7436,2498,1796,1,3221.97
7437,2498,721,7,1475.32
7438,2499,1849,5,4783.28
7439,2500,1009,3,3129.21
7440,2500,309,3,4473.25
7441,2500,959,10,2744.1
7442,2501,1927,7,4047.3
7443,2502,1224,5,2647.69
7444,2502,975,4,3986.61
7445,2502,333,6,3991.68
7446,2503,1145,4,1070.29
7447,2503,1245,8,1790.88
7448,2503,1545,10,3870.88
7449,2504,386,9,2688.99
7450,2504,1936,9,2469.09
7451,2505,1475,10,3355.95
7452,2505,1525,3,3764.39
7453,2505,875,3,1584.23
7454,2505,1775,8,2062.27
7455,2506,922,10,2240.43
7456,2507,1471,7,978.76
7457,2508,210,10,1461.5
7458,2508,1360,10,1414.27
7459,2508,1610,5,2352.22
7460,2508,860,3,3950.76
7461,2509,1321,10,2942.06
7462,2509,771,8,1597.1
7463,2510,1184,4,3388.69
7464,2511,1214,7,4986.3
7465,2511,1614,2,1593.9
7466,2512,1924,8,2503.78
7467,2512,1474,2,2898.15
7468,2512,1124,5,1675.1
7469,2513,1264,5,241.3
7470,2513,805,10,4470.62
7471,2513,161,8,2295.81
7472,2514,583,7,1297.59
7473,2514,1683,1,1661.73
7474,2514,283,4,4819.84
7475,2515,453,3,717.68
7476,2515,1726,8,2058.18
7477,2516,143,5,1719.65
7478,2516,1593,4,690.56
7479,2516,393,7,506.69
7480,2516,1043,7,3109.17
7481,2517,528,10,1425.83
7482,2517,1173,3,872.23
7483,2517,1157,10,3986.33
7484,2517,455,9,4015.65
7485,2518,1717,7,4635.53
7486,2518,117,9,2669.55
7487,2518,1417,4,4022.95
7488,2519,837,3,173.24
7489,2520,1327,7,4292.6
7490,2520,505,1,3869.21
7491,2520,477,8,2070.3
7492,2521,908,9,2771.1
7493,2521,175,7,1261.35
7494,2521,1897,1,3673.51
7495,2521,1353,7,3780.8
7496,2521,327,8,4543.63
7497,2522,614,8,3860.97
7498,2522,96,5,2718.01
7499,2522,902,9,3626.83
7500,2523,1826,7,4326.58
7501,2524,572,3,4207.01
7502,2524,443,2,718.27
7503,2525,1508,3,3405.06
7504,2525,1508,9,3042.17
7505,2525,558,5,987.14
7506,2525,1758,9,3420.17
7507,2526,909,7,1671.99
7508,2526,1009,1,3634.26
7509,2526,159,9,89.83
7510,2526,59,10,3209.45
7511,2527,870,5,2772.01
7512,2527,720,9,4313.89
7513,2528,545,3,2711.03
7514,2528,995,5,1757.24
7515,2528,1295,9,2582.02
7516,2528,1895,10,1214.15
7517,2529,1075,8,481.25
7518,2529,134,1,2765.73
7519,2530,1709,2,2848.91
7520,2530,1118,1,1112.11
7521,2531,931,4,1094.68
7522,2531,1981,8,3904.57
7523,2531,1281,4,1817.86
7524,2532,699,9,2080.23
7525,2532,561,9,517.04
7526,2532,1191,9,3395.02
7527,2532,67,3,3765.55
7528,2532,1378,2,4342.89
7529,2533,996,7,3373.99
7530,2534,1484,7,1268.83
7531,2534,1984,9,3371.95
7532,2534,1784,3,4531.0
7533,2534,734,3,945.78
7534,2535,1909,10,4533.6
7535,2536,66,9,1600.3
7536,2536,1616,1,2279.85
7537,2536,1966,8,243.0
7538,2536,1166,3,1100.67
7539,2537,1404,3,3731.9
7540,2537,504,2,4437.54
7541,2537,804,6,4077.97
7542,2537,454,7,402.77
7543,2537,1304,2,1317.01
7544,2538,1765,3,2705.97
7545,2538,187,7,3400.03
7546,2538,1503,4,564.33
7547,2538,360,10,1337.78
7548,2538,1311,2,4188.48
7549,2539,1669,7,4608.71
7550,2539,1176,6,3412.23
7551,2539,1963,2,2681.25
7552,2539,306,9,324.94
7553,2539,1321,3,81.1
7554,2540,1591,9,114.76
7555,2540,341,7,395.71
7556,2541,317,2,2769.32
7557,2541,127,5,3729.3
7558,2541,1952,6,3684.9
7559,2542,15,4,2622.48
7560,2542,1215,2,2110.28
7561,2542,115,6,2785.63
7562,2542,615,6,2121.49
7563,2542,265,3,3431.04
7564,2543,1451,6,2139.17
7565,2543,451,2,3775.36
7566,2543,1,5,3147.6
7567,2544,750,10,2211.44
7568,2544,350,3,2912.67
7569,2544,950,4,3626.41
7570,2544,950,5,3747.8
7571,2544,1300,7,2429.18
7572,2545,127,8,2002.1
7573,2545,877,7,2258.34
7574,2545,277,5,3171.1
7575,2545,577,1,542.67
7576,2545,77,9,3613.32
7577,2546,1743,10,4121.05
7578,2546,893,6,995.77
7579,2546,793,10,1910.02
7580,2547,299,1,2772.56
7581,2547,561,5,3371.99
7582,2547,1849,7,1825.4
7583,2547,1915,3,4398.48
7584,2548,1362,1,978.14
7585,2548,1512,9,2662.85
7586,2548,212,2,4040.26
7587,2549,916,6,3232.03
7588,2549,116,3,1930.22
7589,2549,566,10,2040.4
7590,2550,54,8,1611.19
7591,2551,937,2,2305.7
7592,2551,1587,1,2093.02
7593,2551,1937,8,2247.26
7594,2551,337,5,4261.99
7595,2552,13,2,2024.17
7596,2553,268,4,4639.77
7597,2553,1668,7,456.05
7598,2553,818,10,518.56
7599,2553,1818,4,1617.67
7600,2554,1480,8,766.36
7601,2554,892,8,4149.7
7602,2554,746,2,3303.14
7603,2554,937,9,3957.43
7604,2554,333,5,3386.67
7605,2555,779,4,2571.21
7606,2555,379,3,1995.49
7607,2555,1654,8,336.86
7608,2556,1105,5,409.6
7609,2556,905,2,1350.76
7610,2556,955,7,307.15
7611,2556,1755,10,2914.19
7612,2556,805,3,2950.81
7613,2557,1513,1,4496.43
7614,2557,263,3,3053.42
7615,2558,10,4,3823.9
7616,2558,1608,8,796.85
7617,2558,1930,1,4696.98
7618,2558,1705,7,2475.66
7619,2558,150,4,2714.2
7620,2559,123,8,4963.89
7621,2559,873,4,4369.68
7622,2559,423,3,2430.81
7623,2559,1623,10,4778.55
7624,2560,485,8,3386.84
7625,2561,15,4,1102.6
7626,2562,1790,2,1500.41
7627,2562,1986,8,4596.09
7628,2562,76,6,424.91
7629,2562,1854,9,3399.48
7630,2563,396,9,3079.85
7631,2563,996,4,1914.18
7632,2563,496,5,4443.88
7633,2563,1496,8,1375.24
7634,2563,346,6,2272.79
7635,2564,497,3,2509.12
7636,2564,1747,9,3942.16
7637,2564,47,5,3558.99
7638,2564,197,3,2469.11
7639,2565,1229,1,461.29
7640,2565,1679,10,796.63
7641,2565,929,7,2343.39
7642,2566,1290,2,3023.22
7643,2566,440,6,635.5
7644,2566,940,8,201.96
7645,2566,1990,9,2306.07
7646,2566,1890,2,2110.74
7647,2567,908,4,4021.17
7648,2568,664,10,4429.42
7649,2568,564,6,1239.59
7650,2568,1114,9,1331.54
7651,2568,214,6,1522.55
7652,2569,1268,9,2266.12
7653,2569,868,10,3458.07
7654,2569,1518,3,3321.19
7655,2569,1568,2,1447.64
7656,2570,340,10,3670.22
7657,2570,1940,10,1936.65
7658,2570,1240,7,4858.07
7659,2570,1690,6,91.2
7660,2570,390,7,176.5
7661,2571,1072,7,1801.56
7662,2572,452,6,1881.35
7663,2573,1114,1,3385.09
7664,2574,92,7,4251.45
7665,2575,1262,5,3680.3
7666,2575,362,4,2722.7
7667,2575,862,1,4526.65
7668,2575,62,7,4881.77
7669,2576,965,2,116.43
